transaction_id,user_id,amount,currency,description,mcc,category,subcategory,merchant_name,transaction_date,location,country,is_weekend,is_outlier,device_id,ip_address,channel
TXN_SYNTH_001_0021,SYNTH_001,390764.23,VND,Health Practitioner - Healthcare,8099,Healthcare,Healthcare,Health Practitioner,2025-03-19T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.186,mobile_app
TXN_SYNTH_001_0022,SYNTH_001,725999.4,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-05-05T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.203,atm
TXN_SYNTH_001_0023,SYNTH_001,318066.35,VND,Video Game Arcade - Gaming,7994,Entertainment,Gaming,Video Game Arcade,2025-02-20T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.221,mobile_app
TXN_SYNTH_001_0024,SYNTH_001,705933.53,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-03-19T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.46,mobile_app
TXN_SYNTH_001_0025,SYNTH_001,2038046.09,VND,Bamboo Airways - Airline,3005,Travel,Airline,Bamboo Airways,2025-04-10T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.86,atm
TXN_SYNTH_001_0026,SYNTH_001,100230.55,VND,Taxi/Rideshare - Taxi,4121,Transportation,Taxi,Taxi/Rideshare,2025-08-02T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.36,atm
TXN_SYNTH_001_0027,SYNTH_001,406097.64,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-04-18T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.129,web
TXN_SYNTH_001_0028,SYNTH_001,164050.86,VND,Video Game Arcade - Gaming,7994,Entertainment,Gaming,Video Game Arcade,2025-05-20T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.67,web
TXN_SYNTH_001_0029,SYNTH_001,1606754.84,VND,American Airlines - Airline,3001,Travel,Airline,American Airlines,2025-05-14T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.79,web
TXN_SYNTH_001_0030,SYNTH_001,83004.58,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-03-16T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_001,192.168.1.47,atm
TXN_SYNTH_001_0031,SYNTH_001,160465.91,VND,Movie Theater - Movie,7832,Entertainment,Movie,Movie Theater,2025-03-19T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.183,pos
TXN_SYNTH_001_0032,SYNTH_001,72224.04,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-07-27T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.89,atm
TXN_SYNTH_001_0033,SYNTH_001,7287257.16,VND,Wholesale Club - Retail,5300,Shopping,Retail,Wholesale Club,2025-03-23T21:02:25.690244,Da Nang,VN,True,True,device_SYNTH_001,192.168.1.234,atm
TXN_SYNTH_001_0034,SYNTH_001,895013.81,VND,Bamboo Airways - Airline,3005,Travel,Airline,Bamboo Airways,2025-04-20T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_001,192.168.1.132,web
TXN_SYNTH_001_0035,SYNTH_001,55517.34,VND,Parking - Parking,5542,Transportation,Parking,Parking,2025-03-04T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.218,pos
TXN_SYNTH_001_0036,SYNTH_001,189477.14,VND,Cigar Store - Music,5993,Entertainment,Music,Cigar Store,2025-05-23T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.153,mobile_app
TXN_SYNTH_001_0037,SYNTH_001,52215.91,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-06-21T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_001,192.168.1.233,web
TXN_SYNTH_001_0038,SYNTH_001,563435.23,VND,Drug Store - Pharmacy,5912,Healthcare,Pharmacy,Drug Store,2025-06-25T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.116,atm
TXN_SYNTH_001_0039,SYNTH_001,2993697.11,VND,Vietnam Airlines - Airline,3004,Travel,Airline,Vietnam Airlines,2025-04-22T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.109,mobile_app
TXN_SYNTH_001_0040,SYNTH_001,1290569.5,VND,United Airlines - Airline,3000,Travel,Airline,United Airlines,2025-07-06T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.254,web
TXN_SYNTH_001_0041,SYNTH_001,96653.16,VND,Book Store - Books,5942,Education,Books,Book Store,2025-05-09T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.123,atm
TXN_SYNTH_001_0042,SYNTH_001,355056.08,VND,Drug Store - Pharmacy,5912,Healthcare,Pharmacy,Drug Store,2025-03-24T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.122,web
TXN_SYNTH_001_0043,SYNTH_001,262959.71,VND,Sports Club - Sports,7941,Entertainment,Sports,Sports Club,2025-04-12T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_001,192.168.1.130,mobile_app
TXN_SYNTH_001_0044,SYNTH_001,291061.43,VND,Movie Theater - Movie,7832,Entertainment,Movie,Movie Theater,2025-03-16T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.108,mobile_app
TXN_SYNTH_001_0045,SYNTH_001,143380.0,VND,Variety Store - Retail,5331,Shopping,Retail,Variety Store,2025-03-10T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.119,mobile_app
TXN_SYNTH_001_0046,SYNTH_001,97995.22,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-05-15T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.162,atm
TXN_SYNTH_001_0047,SYNTH_001,86019.15,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-06-10T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.195,web
TXN_SYNTH_001_0048,SYNTH_001,75467.5,VND,Parking - Parking,5542,Transportation,Parking,Parking,2025-03-18T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.196,mobile_app
TXN_SYNTH_001_0049,SYNTH_001,499230.09,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-04-26T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.173,web
TXN_SYNTH_001_0050,SYNTH_001,89916.46,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-07-20T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.45,pos
TXN_SYNTH_001_0051,SYNTH_001,142714.24,VND,School - School,8241,Education,School,School,2025-08-05T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.248,mobile_app
TXN_SYNTH_001_0052,SYNTH_001,380480.57,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-02-19T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.21,web
TXN_SYNTH_001_0053,SYNTH_001,370510.22,VND,Sports Club - Sports,7941,Entertainment,Sports,Sports Club,2025-04-10T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.125,mobile_app
TXN_SYNTH_001_0054,SYNTH_001,116453.66,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-03-14T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.113,mobile_app
TXN_SYNTH_001_0055,SYNTH_001,138923.03,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-04-15T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.201,mobile_app
TXN_SYNTH_001_0056,SYNTH_001,313997.94,VND,Wholesale Club - Retail,5300,Shopping,Retail,Wholesale Club,2025-05-22T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.31,pos
TXN_SYNTH_001_0057,SYNTH_001,71721.7,VND,College/University - University,8220,Education,University,College/University,2025-05-07T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.152,mobile_app
TXN_SYNTH_001_0058,SYNTH_001,93299.78,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-06-23T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.85,pos
TXN_SYNTH_001_0059,SYNTH_001,137747.86,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-07-02T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.127,atm
TXN_SYNTH_001_0060,SYNTH_001,802293.32,VND,VietJet Air - Airline,3003,Travel,Airline,VietJet Air,2025-04-18T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.197,web
TXN_SYNTH_001_0061,SYNTH_001,91434.83,VND,Taxi/Rideshare - Taxi,4121,Transportation,Taxi,Taxi/Rideshare,2025-07-15T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.106,pos
TXN_SYNTH_001_0062,SYNTH_001,140948.23,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-06-12T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.103,atm
TXN_SYNTH_001_0063,SYNTH_001,30078.48,VND,Bus Line - Bus,4131,Transportation,Bus,Bus Line,2025-03-18T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.249,pos
TXN_SYNTH_001_0064,SYNTH_001,442761.88,VND,Health Practitioner - Healthcare,8099,Healthcare,Healthcare,Health Practitioner,2025-06-11T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.96,mobile_app
TXN_SYNTH_001_0065,SYNTH_001,68819.2,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-07-05T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.67,atm
TXN_SYNTH_001_0066,SYNTH_001,423984.26,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-04-29T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.174,atm
TXN_SYNTH_001_0067,SYNTH_001,469452.98,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-06-18T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.243,pos
TXN_SYNTH_001_0068,SYNTH_001,389867.97,VND,Variety Store - Retail,5331,Shopping,Retail,Variety Store,2025-08-06T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.187,atm
TXN_SYNTH_001_0069,SYNTH_001,148818.16,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-07-13T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.221,mobile_app
TXN_SYNTH_001_0070,SYNTH_001,1984372.25,VND,Vietnam Airlines - Airline,3004,Travel,Airline,Vietnam Airlines,2025-07-14T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.159,mobile_app
TXN_SYNTH_001_0071,SYNTH_001,506668.1,VND,VietJet Air - Airline,3003,Travel,Airline,VietJet Air,2025-07-05T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.120,mobile_app
TXN_SYNTH_001_0072,SYNTH_001,118962.31,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-06-14T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_001,192.168.1.255,web
TXN_SYNTH_001_0073,SYNTH_001,46199.37,VND,Bus Line - Bus,4131,Transportation,Bus,Bus Line,2025-08-14T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.122,mobile_app
TXN_SYNTH_001_0074,SYNTH_001,1117593.33,VND,VietJet Air - Airline,3003,Travel,Airline,VietJet Air,2025-07-16T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.129,mobile_app
TXN_SYNTH_001_0075,SYNTH_001,124282.54,VND,Cigar Store - Music,5993,Entertainment,Music,Cigar Store,2025-03-24T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.82,web
TXN_SYNTH_001_0076,SYNTH_001,108935.63,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-07-21T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.240,mobile_app
TXN_SYNTH_001_0077,SYNTH_001,1043889.92,VND,Bamboo Airways - Airline,3005,Travel,Airline,Bamboo Airways,2025-04-07T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.137,web
TXN_SYNTH_001_0078,SYNTH_001,69209.08,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-04-29T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.120,web
TXN_SYNTH_001_0079,SYNTH_001,60561.51,VND,Parking - Parking,5542,Transportation,Parking,Parking,2025-05-25T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_001,192.168.1.119,web
TXN_SYNTH_001_0080,SYNTH_001,451695.73,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-07-27T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.213,mobile_app
TXN_SYNTH_001_0081,SYNTH_001,238926.8,VND,Educational Service - Education,8299,Education,Education,Educational Service,2025-06-27T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.41,mobile_app
TXN_SYNTH_001_0082,SYNTH_001,90825.23,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-05-15T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.179,pos
TXN_SYNTH_001_0083,SYNTH_001,464755.6,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-05-31T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.187,mobile_app
TXN_SYNTH_001_0084,SYNTH_001,32780.52,VND,Parking - Parking,5542,Transportation,Parking,Parking,2025-07-31T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.166,pos
TXN_SYNTH_001_0085,SYNTH_001,603009.65,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-06-21T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_001,192.168.1.160,web
TXN_SYNTH_001_0086,SYNTH_001,1730067.13,VND,Vietnam Airlines - Airline,3004,Travel,Airline,Vietnam Airlines,2025-04-13T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.18,mobile_app
TXN_SYNTH_001_0087,SYNTH_001,146066.4,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-06-13T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.12,web
TXN_SYNTH_001_0088,SYNTH_001,107897.45,VND,Sports Club - Sports,7941,Entertainment,Sports,Sports Club,2025-08-15T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.148,pos
TXN_SYNTH_001_0089,SYNTH_001,763509.86,VND,United Airlines - Airline,3000,Travel,Airline,United Airlines,2025-06-26T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.40,atm
TXN_SYNTH_001_0090,SYNTH_001,241578.53,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-06-25T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.162,atm
TXN_SYNTH_001_0091,SYNTH_001,55699.41,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-04-01T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.120,mobile_app
TXN_SYNTH_001_0092,SYNTH_001,537531.22,VND,Health Practitioner - Healthcare,8099,Healthcare,Healthcare,Health Practitioner,2025-06-01T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.249,pos
TXN_SYNTH_001_0093,SYNTH_001,180472.84,VND,Variety Store - Retail,5331,Shopping,Retail,Variety Store,2025-05-30T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.242,atm
TXN_SYNTH_001_0094,SYNTH_001,73408.96,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-05-04T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.145,mobile_app
TXN_SYNTH_001_0095,SYNTH_001,92890.48,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-07-31T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.90,atm
TXN_SYNTH_001_0096,SYNTH_001,59035.6,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-06-13T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.194,web
TXN_SYNTH_001_0097,SYNTH_001,1356041.57,VND,American Airlines - Airline,3001,Travel,Airline,American Airlines,2025-03-31T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.21,atm
TXN_SYNTH_001_0098,SYNTH_001,77353.79,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-05-31T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.100,mobile_app
TXN_SYNTH_001_0099,SYNTH_001,204570.33,VND,Cigar Store - Music,5993,Entertainment,Music,Cigar Store,2025-06-16T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.48,web
TXN_SYNTH_001_0100,SYNTH_001,217402.08,VND,Movie Theater - Movie,7832,Entertainment,Movie,Movie Theater,2025-03-19T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.225,mobile_app
TXN_SYNTH_001_0101,SYNTH_001,133793.21,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-08-11T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.139,web
TXN_SYNTH_001_0102,SYNTH_001,84015.22,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-03-31T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.112,mobile_app
TXN_SYNTH_001_0103,SYNTH_001,71515.32,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-06-24T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.201,web
TXN_SYNTH_001_0104,SYNTH_001,518974.64,VND,American Airlines - Airline,3001,Travel,Airline,American Airlines,2025-03-31T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.119,web
TXN_SYNTH_001_0105,SYNTH_001,1405480.22,VND,Vietnam Airlines - Airline,3004,Travel,Airline,Vietnam Airlines,2025-03-18T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.44,mobile_app
TXN_SYNTH_001_0106,SYNTH_001,111466.22,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-02-28T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.43,pos
TXN_SYNTH_001_0107,SYNTH_001,439069.11,VND,Misc Retail - Retail,5399,Shopping,Retail,Misc Retail,2025-07-01T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.127,pos
TXN_SYNTH_001_0108,SYNTH_001,92709.12,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-05-05T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.240,pos
TXN_SYNTH_001_0109,SYNTH_001,139970.06,VND,Video Game Arcade - Gaming,7994,Entertainment,Gaming,Video Game Arcade,2025-06-02T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.248,mobile_app
TXN_SYNTH_001_0110,SYNTH_001,311049.14,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-06-23T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.159,web
TXN_SYNTH_001_0111,SYNTH_001,122374.62,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-08-17T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.152,web
TXN_SYNTH_001_0112,SYNTH_001,88259.22,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-05-11T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.112,web
TXN_SYNTH_001_0113,SYNTH_001,54359.24,VND,Parking - Parking,5542,Transportation,Parking,Parking,2025-04-20T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.112,mobile_app
TXN_SYNTH_001_0114,SYNTH_001,22871.79,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-06-27T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.126,pos
TXN_SYNTH_001_0115,SYNTH_001,935739.53,VND,United Airlines - Airline,3000,Travel,Airline,United Airlines,2025-03-13T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.194,pos
TXN_SYNTH_001_0116,SYNTH_001,272550.1,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-02-19T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.130,mobile_app
TXN_SYNTH_001_0117,SYNTH_001,75792.21,VND,College/University - University,8220,Education,University,College/University,2025-04-17T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.40,atm
TXN_SYNTH_001_0118,SYNTH_001,760396.8,VND,American Airlines - Airline,3001,Travel,Airline,American Airlines,2025-07-17T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.45,web
TXN_SYNTH_001_0119,SYNTH_001,606755.92,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-05-17T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.139,mobile_app
TXN_SYNTH_001_0120,SYNTH_001,337110.61,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-06-08T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.177,web
TXN_SYNTH_001_0121,SYNTH_001,198465.45,VND,School - School,8241,Education,School,School,2025-04-13T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_001,192.168.1.65,pos
TXN_SYNTH_001_0122,SYNTH_001,103880.87,VND,School - School,8241,Education,School,School,2025-06-22T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.244,mobile_app
TXN_SYNTH_001_0123,SYNTH_001,529686.82,VND,Drug Store - Pharmacy,5912,Healthcare,Pharmacy,Drug Store,2025-07-06T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.91,web
TXN_SYNTH_001_0124,SYNTH_001,182957.53,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-02-24T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.207,pos
TXN_SYNTH_001_0125,SYNTH_001,273612.05,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-03-12T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.218,mobile_app
TXN_SYNTH_001_0126,SYNTH_001,259556.9,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-06-01T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.243,web
TXN_SYNTH_001_0127,SYNTH_001,97515.63,VND,College/University - University,8220,Education,University,College/University,2025-02-20T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.152,web
TXN_SYNTH_001_0128,SYNTH_001,104863.2,VND,Educational Service - Education,8299,Education,Education,Educational Service,2025-05-18T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.23,web
TXN_SYNTH_001_0129,SYNTH_001,25083.59,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-05-13T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.153,atm
TXN_SYNTH_001_0130,SYNTH_001,115643.17,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-03-05T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.85,mobile_app
TXN_SYNTH_001_0131,SYNTH_001,53567.38,VND,Parking - Parking,5542,Transportation,Parking,Parking,2025-08-01T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.100,mobile_app
TXN_SYNTH_001_0132,SYNTH_001,113352.03,VND,College/University - University,8220,Education,University,College/University,2025-05-24T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_001,192.168.1.191,mobile_app
TXN_SYNTH_001_0133,SYNTH_001,359506.93,VND,Variety Store - Retail,5331,Shopping,Retail,Variety Store,2025-04-17T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.89,pos
TXN_SYNTH_001_0134,SYNTH_001,91683.96,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-05-09T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.192,atm
TXN_SYNTH_001_0135,SYNTH_001,254560.16,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-04-17T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.33,web
TXN_SYNTH_001_0136,SYNTH_001,111679.33,VND,Book Store - Books,5942,Education,Books,Book Store,2025-05-19T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_001,192.168.1.18,atm
TXN_SYNTH_001_0137,SYNTH_001,82892.86,VND,School - School,8241,Education,School,School,2025-07-23T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.182,mobile_app
TXN_SYNTH_001_0138,SYNTH_001,68116.99,VND,School - School,8241,Education,School,School,2025-07-31T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_001,192.168.1.148,atm
TXN_SYNTH_001_0139,SYNTH_001,294526.94,VND,College/University - University,8220,Education,University,College/University,2025-05-14T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_001,192.168.1.224,atm
TXN_SYNTH_001_0140,SYNTH_001,305970.7,VND,Variety Store - Retail,5331,Shopping,Retail,Variety Store,2025-04-20T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.127,mobile_app
TXN_SYNTH_001_0141,SYNTH_001,198676.75,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-08-02T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_001,192.168.1.172,mobile_app
TXN_SYNTH_002_0000,SYNTH_002,308097.23,VND,College/University - University,8220,Education,University,College/University,2025-06-28T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_002,192.168.1.200,web
TXN_SYNTH_002_0001,SYNTH_002,228092.52,VND,Misc Retail - Retail,5399,Shopping,Retail,Misc Retail,2025-07-06T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_002,192.168.1.113,atm
TXN_SYNTH_002_0002,SYNTH_002,156708.37,VND,Cigar Store - Music,5993,Entertainment,Music,Cigar Store,2025-04-08T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_002,192.168.1.233,pos
